CustomerKey,Recency,Frequency,Monetary_Value,RS,FS,MS,RFM_Segment,Customer_Segment
19702,237,1,69.99,2,1,2,212,Hibernating
19703,329,1,69.99,1,1,2,112,Lost
19704,171,1,1143.46,3,1,3,313,Promising
19705,69,1,2341.97,4,1,4,414,Promising
19706,201,1,617.95,2,1,3,213,About to sleep
19707,225,1,78.97999999999999,2,1,2,212,Hibernating
19708,217,1,564.99,2,1,3,213,About to sleep
19709,20,2,197.25,5,4,3,543,Loyal customers
19710,55,1,2351.9599999999996,5,1,4,514,Promising
19711,9,1,78.97999999999999,5,1,2,512,New customers
19712,208,1,119.97999999999999,2,1,3,213,About to sleep
19713,346,1,78.97999999999999,1,1,2,112,Lost
19714,183,1,548.98,3,1,3,313,Promising
19715,184,1,123.97999999999999,3,1,3,313,Promising
19716,290,1,1155.48,1,1,3,113,Can't loose them
19717,304,1,1137.43,1,1,3,113,Can't loose them
19718,183,1,579.97,3,1,3,313,Promising
19719,194,1,659.94,2,1,3,213,About to sleep
19720,159,1,78.97999999999999,3,1,2,312,About to sleep
19721,182,1,564.26,3,1,3,313,Promising
19722,167,1,586.46,3,1,3,313,Promising
19723,180,1,574.98,3,1,3,313,Promising
19724,319,1,1155.48,1,1,3,113,Can't loose them
19725,299,1,1179.97,1,1,4,114,Can't loose them
19726,321,2,64.24,1,4,2,142,At risk
19727,344,1,69.99,1,1,2,112,Lost
19728,319,1,119.97999999999999,1,1,3,113,Can't loose them
19729,180,2,37.27,3,4,1,341,Potential loyalists
19730,188,1,639.45,3,1,3,313,Promising
19731,40,1,78.97999999999999,5,1,2,512,New customers
19732,256,1,78.97999999999999,2,1,2,212,Hibernating
19733,343,1,69.99,1,1,2,112,Lost
19734,78,1,119.97999999999999,4,1,3,413,Promising
19735,184,1,572.26,3,1,3,313,Promising
19736,182,1,663.95,3,1,3,313,Promising
19737,172,1,621.96,3,1,3,313,Promising
19738,166,1,604.96,3,1,3,313,Promising
19739,143,1,614.96,3,1,3,313,Promising
19740,158,1,589.96,3,1,3,313,Promising
19741,89,1,78.97999999999999,4,1,2,412,New customers
19742,84,1,94.47999999999999,4,1,3,413,Promising
19743,278,1,1194.97,1,1,4,114,Can't loose them
19744,259,1,1179.47,2,1,4,214,Can't loose them
19745,285,1,1174.48,1,1,4,114,Can't loose them
19746,64,1,2329.99,4,1,4,414,Promising
19747,319,1,148.47,1,1,3,113,Can't loose them
19748,125,1,4.99,3,1,1,311,New customers
19749,149,1,682.9200000000001,3,1,3,313,Promising
19750,89,2,77.25000000000001,4,4,2,442,Potential loyalists
19751,139,2,37.27,3,4,1,341,Potential loyalists
19752,3,1,58.980000000000004,5,1,2,512,New customers
19753,95,1,4.99,4,1,1,411,New customers
19754,84,1,78.97999999999999,4,1,2,412,New customers
19755,79,1,69.99,4,1,2,412,New customers
19756,152,1,78.97999999999999,3,1,2,312,About to sleep
19757,137,2,37.27,3,4,1,341,Potential loyalists
19758,313,1,78.97999999999999,1,1,2,112,Lost
19759,229,1,78.97999999999999,2,1,2,212,Hibernating
19760,232,1,128.97,2,1,3,213,About to sleep
19761,32,1,67.93,5,1,2,512,New customers
19762,177,1,48.970000000000006,3,1,2,312,About to sleep
19763,370,2,4153.25,1,4,5,145,At risk
19764,305,1,12.940000000000001,1,1,1,111,Lost
19765,379,2,4132.24,1,4,5,145,At risk
19766,337,2,4167.23,1,4,5,145,At risk
19767,98,1,94.47999999999999,4,1,3,413,Promising
19768,267,1,1143.46,2,1,3,213,About to sleep
19769,90,1,539.99,4,1,3,413,Promising
19770,326,2,4127.25,1,4,5,145,At risk
19771,341,2,4167.23,1,4,5,145,At risk
19772,240,2,6030.61,2,4,5,245,At risk
19773,238,2,6056.61,2,4,5,245,At risk
19774,316,1,148.47,1,1,3,113,Can't loose them
19775,283,1,1183.47,1,1,4,114,Can't loose them
19776,221,1,94.47999999999999,2,1,3,213,About to sleep
19777,169,1,119.97999999999999,3,1,3,313,Promising
19778,327,1,69.99,1,1,2,112,Lost
19779,197,1,69.99,2,1,2,212,Hibernating
19780,138,1,614.96,3,1,3,313,Promising
19781,237,2,46.26,2,4,2,242,At risk
19782,253,2,6089.589999999999,2,4,5,245,At risk
19783,244,2,6021.62,2,4,5,245,At risk
19784,245,2,6021.62,2,4,5,245,At risk
19785,231,2,6076.61,2,4,5,245,At risk
19786,249,2,6021.62,2,4,5,245,At risk
19787,258,2,6054.22,2,4,5,245,At risk
19788,246,2,6056.61,2,4,5,245,At risk
19789,258,2,6058.21,2,4,5,245,At risk
19790,234,2,6089.589999999999,2,4,5,245,At risk
19791,256,2,6058.21,2,4,5,245,At risk
19792,242,2,6056.61,2,4,5,245,At risk
19793,250,2,6056.61,2,4,5,245,At risk
19794,237,2,6098.579999999999,2,4,5,245,At risk
19795,240,2,6044.589999999999,2,4,5,245,At risk
19796,8,2,98.94,5,4,3,543,Loyal customers
19797,234,2,6021.62,2,4,5,245,At risk
19798,102,2,128.44,4,4,3,443,Need attention
19799,99,1,78.97999999999999,4,1,2,412,New customers
19800,206,1,69.99,2,1,2,212,Hibernating
19801,114,3,193.01000000000002,4,5,3,453,Potential loyalists
19802,1065,1,3374.99,1,1,5,115,Can't loose them
19803,81,1,574.98,4,1,3,413,Promising
19804,165,1,123.97999999999999,3,1,3,313,Promising
19805,204,1,69.99,2,1,2,212,Hibernating
19806,140,1,119.97999999999999,3,1,3,313,Promising
19807,51,2,35.47,5,4,1,541,Potential loyalists
19808,147,1,589.98,3,1,3,313,Promising
19809,266,1,69.99,2,1,2,212,Hibernating
19810,63,1,78.97999999999999,4,1,2,412,New customers
19811,147,1,69.99,3,1,2,312,About to sleep
19812,139,1,589.96,3,1,3,313,Promising
19813,142,1,539.99,3,1,3,313,Promising
19814,163,1,589.98,3,1,3,313,Promising
19815,113,1,597.26,4,1,3,413,Promising
19816,124,1,123.97999999999999,3,1,3,313,Promising
19817,90,2,118.94000000000001,4,4,3,443,Need attention
19818,149,1,78.97999999999999,3,1,2,312,About to sleep
19819,81,1,123.97999999999999,4,1,3,413,Promising
19820,269,1,1155.48,2,1,3,213,About to sleep
19821,111,1,564.99,4,1,3,413,Promising
19822,198,1,36.96,2,1,1,211,Hibernating
19823,41,1,46.47,5,1,2,512,New customers
19824,128,1,629.45,3,1,3,313,Promising
19825,211,1,69.99,2,1,2,212,Hibernating
19826,336,1,71.97,1,1,2,112,Lost
19827,164,1,21.98,3,1,1,311,New customers
19828,147,1,21.98,3,1,1,311,New customers
19829,170,2,4533.449999999999,3,4,5,345,Loyal customers
19830,73,2,5765.919999999998,4,4,5,445,Champions
19831,124,1,579.97,3,1,3,313,Promising
19832,27,1,69.99,5,1,2,512,New customers
19833,276,1,69.99,1,1,2,112,Lost
19834,212,1,119.97999999999999,2,1,3,213,About to sleep
19835,27,1,78.97999999999999,5,1,2,512,New customers
19836,78,2,78.96000000000001,4,4,2,442,Potential loyalists
19837,115,1,589.98,4,1,3,413,Promising
19838,132,1,604.96,3,1,3,313,Promising
19839,110,2,194.95999999999998,4,4,3,443,Need attention
19840,16,1,119.97999999999999,5,1,3,513,Promising
19841,115,1,604.46,4,1,3,413,Promising
19842,77,1,564.26,4,1,3,413,Promising
19843,100,1,564.99,4,1,3,413,Promising
19844,66,2,5807.9299999999985,4,4,5,445,Champions
19845,94,1,639.95,4,1,3,413,Promising
19846,102,1,69.99,4,1,2,412,New customers
19847,58,1,21.98,4,1,1,411,New customers
19848,24,1,123.97999999999999,5,1,3,513,Promising
19849,265,1,1147.77,2,1,3,213,About to sleep
19850,21,1,119.97999999999999,5,1,3,513,Promising
19851,225,1,123.97999999999999,2,1,3,213,About to sleep
19852,302,1,69.99,1,1,2,112,Lost
19853,94,1,119.97999999999999,4,1,3,413,Promising
19854,104,1,554.97,4,1,3,413,Promising
19855,53,2,5709.959999999999,5,4,5,545,Champions
19856,227,1,144.47,2,1,3,213,About to sleep
19857,266,1,69.99,2,1,2,212,Hibernating
19858,41,1,94.47999999999999,5,1,3,513,Promising
19859,239,1,69.99,2,1,2,212,Hibernating
19860,321,1,132.97,1,1,3,113,Can't loose them
19861,215,1,78.97999999999999,2,1,2,212,Hibernating
19862,180,2,98.47999999999999,3,4,3,343,Need attention
19863,10,1,69.99,5,1,2,512,New customers
19864,196,1,69.99,2,1,2,212,Hibernating
19865,284,1,1155.48,1,1,3,113,Can't loose them
19866,107,1,69.99,4,1,2,412,New customers
19867,259,1,1155.48,2,1,3,213,About to sleep
19868,78,1,119.97999999999999,4,1,3,413,Promising
19869,93,1,608.96,4,1,3,413,Promising
19870,37,2,77.25,5,4,2,542,Potential loyalists
19871,141,1,69.99,3,1,2,312,About to sleep
19872,5,1,7.28,5,1,1,511,New customers
19873,281,1,7.28,1,1,1,111,Lost
19874,188,2,4544.449999999999,3,4,5,345,Loyal customers
19875,264,1,1199.46,2,1,4,214,Can't loose them
19876,196,1,78.97999999999999,2,1,2,212,Hibernating
19877,132,1,69.99,3,1,2,312,About to sleep
19878,36,1,69.99,5,1,2,512,New customers
19879,315,1,69.99,1,1,2,112,Lost
19880,289,1,69.99,1,1,2,112,Lost
19881,290,1,78.97999999999999,1,1,2,112,Lost
19882,183,1,123.97999999999999,3,1,3,313,Promising
19883,82,1,548.98,4,1,3,413,Promising
19884,173,2,4588.449999999999,3,4,5,345,Loyal customers
19885,15,1,123.97999999999999,5,1,3,513,Promising
19886,276,1,78.97999999999999,1,1,2,112,Lost
19887,26,1,78.97999999999999,5,1,2,512,New customers
19888,173,1,119.97999999999999,3,1,3,313,Promising
19889,81,1,539.99,4,1,3,413,Promising
19890,180,1,119.97999999999999,3,1,3,313,Promising
19891,273,1,1174.48,1,1,4,114,Can't loose them
19892,260,1,1155.48,2,1,3,213,About to sleep
19893,0,1,119.97999999999999,5,1,3,513,Promising
19894,228,1,69.99,2,1,2,212,Hibernating
19895,7,1,128.97,5,1,3,513,Promising
19896,291,1,69.99,1,1,2,112,Lost
19897,55,1,596.96,5,1,3,513,Promising
19898,24,1,27.279999999999998,5,1,1,511,New customers
19899,78,2,3127.949999999999,4,4,4,444,Loyal customers
19900,139,1,27.279999999999998,3,1,1,311,New customers
19901,92,2,3016.0699999999997,4,4,4,444,Loyal customers
19902,81,2,3080.2699999999995,4,4,4,444,Loyal customers
19903,60,2,3177.9399999999987,4,4,4,444,Loyal customers
19904,96,2,3018.3599999999997,4,4,4,444,Loyal customers
19905,73,1,7.28,4,1,1,411,New customers
19906,157,1,13.98,3,1,1,311,New customers
19907,101,1,32.269999999999996,4,1,1,411,New customers
19908,20,1,49.48,5,1,2,512,New customers
19909,228,1,63.97,2,1,2,212,Hibernating
19910,98,2,3188.4599999999996,4,4,4,444,Loyal customers
19911,67,2,3335.4099999999994,4,4,5,445,Champions
19912,49,2,3427.3899999999994,5,4,5,545,Champions
19913,322,1,28.979999999999997,1,1,1,111,Lost
19914,213,1,31.269999999999996,2,1,1,211,Hibernating
19915,5,1,78.97,5,1,2,512,New customers
19916,58,2,3354.389999999999,4,4,5,445,Champions
19917,66,2,3369.4099999999994,4,4,5,445,Champions
19918,16,2,3360.4099999999994,5,4,5,545,Champions
19919,245,1,4.99,2,1,1,211,Hibernating
19920,328,1,91.96,1,1,2,112,Lost
19921,275,1,63.97,1,1,2,112,Lost
19922,70,2,3137.9699999999993,4,4,4,444,Loyal customers
19923,258,1,24.99,2,1,1,211,Hibernating
19924,83,2,3171.949999999999,4,4,4,444,Loyal customers
19925,189,1,83.97,3,1,2,312,About to sleep
19926,282,1,39.980000000000004,1,1,1,111,Lost
19927,168,1,4.99,3,1,1,311,New customers
19928,255,1,4.99,2,1,1,211,Hibernating
19929,289,1,63.97,1,1,2,112,Lost
19930,49,2,3115.2699999999995,5,4,4,544,Champions
19931,66,2,3125.909999999999,4,4,4,444,Loyal customers
19932,7,1,24.99,5,1,1,511,New customers
19933,295,1,4.99,1,1,1,111,Lost
19934,244,1,193.44000000000003,2,1,3,213,About to sleep
19935,149,1,82.97,3,1,2,312,About to sleep
19936,17,1,28.979999999999997,5,1,1,511,New customers
19937,12,1,72.96,5,1,2,512,New customers
19938,122,1,4.99,3,1,1,311,New customers
19939,35,1,48.970000000000006,5,1,2,512,New customers
19940,18,2,3440.43,5,4,5,545,Champions
19941,38,2,3078.059999999999,5,4,4,544,Champions
19942,25,2,3034.0699999999993,5,4,4,544,Champions
19943,68,2,3112.9699999999993,4,4,4,444,Loyal customers
19944,57,2,3105.2699999999995,4,4,4,444,Loyal customers
19945,54,2,3137.9699999999993,5,4,4,544,Champions
19946,273,1,86.94999999999999,1,1,2,112,Lost
19947,246,2,6056.51,2,4,5,245,At risk
19948,251,2,6021.62,2,4,5,245,At risk
19949,249,2,6054.22,2,4,5,245,At risk
19950,209,2,6098.539999999999,2,4,5,245,At risk
19951,205,2,6021.62,2,4,5,245,At risk
19952,35,2,39.46,5,4,1,541,Potential loyalists
19953,11,2,48.45,5,4,2,542,Potential loyalists
19954,212,2,74.44999999999999,2,4,2,242,At risk
19955,141,2,173.45000000000002,3,4,3,343,Need attention
19956,202,2,6060.5,2,4,5,245,At risk
19957,212,2,6035.599999999999,2,4,5,245,At risk
19958,199,2,6056.51,2,4,5,245,At risk
19959,204,2,6056.61,2,4,5,245,At risk
19960,213,2,6120.11,2,4,5,245,At risk
19961,36,2,97.96999999999998,5,4,3,543,Loyal customers
19962,178,2,46.75,3,4,2,342,Potential loyalists
19963,214,2,6054.22,2,4,5,245,At risk
19964,209,2,6056.61,2,4,5,245,At risk
19965,201,2,6056.61,2,4,5,245,At risk
19966,220,2,6021.62,2,4,5,245,At risk
19967,202,2,6029.57,2,4,5,245,At risk
19968,218,2,6021.62,2,4,5,245,At risk
19969,221,2,98.44999999999999,2,4,3,243,At risk
19970,201,2,6099.099999999999,2,4,5,245,At risk
19971,212,2,6056.61,2,4,5,245,At risk
19972,101,2,49.7,4,4,2,442,Potential loyalists
19973,129,2,83.44,3,4,2,342,Potential loyalists
19974,208,2,6021.62,2,4,5,245,At risk
19975,198,2,6056.61,2,4,5,245,At risk
19976,198,2,44.04,2,4,2,242,At risk
19977,228,2,6044.589999999999,2,4,5,245,At risk
19978,217,2,6060.5,2,4,5,245,At risk
19979,205,2,6090.589999999999,2,4,5,245,At risk
19980,6,1,94.47999999999999,5,1,3,513,Promising
19981,284,1,1155.48,1,1,3,113,Can't loose them
19982,63,1,589.96,4,1,3,413,Promising
19983,266,1,1120.49,2,1,3,213,About to sleep
19984,262,1,1183.47,2,1,4,214,Can't loose them
19985,280,1,1174.48,1,1,4,114,Can't loose them
19986,286,1,1189.46,1,1,4,114,Can't loose them
19987,194,2,4564.449999999999,2,4,5,245,At risk
19988,151,2,4555.469999999999,3,4,5,345,Loyal customers
19989,165,2,4495.48,3,4,5,345,Loyal customers
19990,63,1,548.98,4,1,3,413,Promising
19991,59,1,596.96,4,1,3,413,Promising
19992,52,1,586.97,5,1,3,513,Promising
19993,282,1,1184.46,1,1,4,114,Can't loose them
19994,73,1,539.99,4,1,3,413,Promising
19995,53,1,618.98,5,1,3,513,Promising
19996,118,1,69.99,3,1,2,312,About to sleep
19997,75,2,5814.98,4,4,5,445,Champions
19998,284,1,1155.48,1,1,3,113,Can't loose them
19999,287,1,1147.77,1,1,3,113,Can't loose them
20000,145,2,4495.48,3,4,5,345,Loyal customers
20001,264,1,1155.48,2,1,3,213,About to sleep
20002,35,1,589.96,5,1,3,513,Promising
20003,29,1,579.97,5,1,3,513,Promising
20004,34,1,589.96,5,1,3,513,Promising
20005,242,1,1143.46,2,1,3,213,About to sleep
20006,229,1,1155.48,2,1,3,213,About to sleep
20007,136,2,4495.48,3,4,5,345,Loyal customers
20008,88,1,69.99,4,1,2,412,New customers
20009,251,1,1184.46,2,1,4,214,Can't loose them
20010,112,1,69.99,4,1,2,412,New customers
20011,21,1,539.99,5,1,3,513,Promising
20012,36,1,554.97,5,1,3,513,Promising
20013,21,1,539.99,5,1,3,513,Promising
20014,291,1,78.97999999999999,1,1,2,112,Lost
20015,29,1,564.99,5,1,3,513,Promising
20016,155,1,132.97,3,1,3,313,Promising
20017,19,1,78.97999999999999,5,1,2,512,New customers
20018,212,1,69.99,2,1,2,212,Hibernating
20019,131,1,128.97,3,1,3,313,Promising
20020,101,1,78.97999999999999,4,1,2,412,New customers
20021,25,1,80.96,5,1,2,512,New customers
20022,98,1,119.97999999999999,4,1,3,413,Promising
20023,129,2,4530.469999999999,3,4,5,345,Loyal customers
20024,258,1,1155.48,2,1,3,213,About to sleep
20025,64,1,94.47999999999999,4,1,3,413,Promising
20026,238,1,1212.97,2,1,4,214,Can't loose them
20027,72,1,78.97999999999999,4,1,2,412,New customers
20028,230,1,1174.48,2,1,4,214,Can't loose them
20029,254,1,1129.48,2,1,3,213,About to sleep
20030,244,1,1155.48,2,1,3,213,About to sleep
20031,247,1,1155.48,2,1,3,213,About to sleep
20032,231,1,1120.49,2,1,3,213,About to sleep
20033,35,1,567.27,5,1,3,513,Promising
20034,52,2,5769.959999999999,5,4,5,545,Champions
20035,64,2,5694.98,4,4,5,445,Champions
20036,362,1,2618.6199999999994,1,1,4,114,Can't loose them
20037,351,1,2595.95,1,1,4,114,Can't loose them
20038,378,1,2443.35,1,1,4,114,Can't loose them
20039,360,1,2457.3299999999995,1,1,4,114,Can't loose them
20040,247,1,1155.48,2,1,3,213,About to sleep
20041,264,1,12.98,2,1,1,211,Hibernating
20042,316,2,3150.3999999999996,1,4,4,144,At risk
20043,19,1,32.28,5,1,1,511,New customers
20044,216,1,1155.48,2,1,3,213,About to sleep
20045,285,1,596.96,1,1,3,113,Can't loose them
20046,229,1,691.9100000000001,2,1,3,213,About to sleep
20047,229,1,614.98,2,1,3,213,About to sleep
20048,169,2,3142.45,3,4,4,344,Loyal customers
20049,143,2,3150.3999999999996,3,4,4,344,Loyal customers
20050,346,1,58.980000000000004,1,1,2,112,Lost
20051,16,3,4464.269999999999,5,5,5,555,Champions
20052,300,2,3214.0299999999993,1,4,4,144,At risk
20053,202,1,36.269999999999996,2,1,1,211,Hibernating
20054,277,2,3338.0399999999995,1,4,5,145,At risk
20055,201,1,82.97,2,1,2,212,Hibernating
20056,53,1,144.45000000000002,5,1,3,513,Promising
20057,125,1,47.970000000000006,3,1,2,312,About to sleep
20058,227,1,31.269999999999996,2,1,1,211,Hibernating
20059,182,1,1170.48,3,1,4,314,Promising
20060,159,2,3142.45,3,4,4,344,Loyal customers
20061,173,1,1174.48,3,1,4,314,Promising
20062,289,2,1997.45,1,4,4,144,At risk
20063,35,1,64.97,5,1,2,512,New customers
20064,209,1,38.980000000000004,2,1,1,211,Hibernating
20065,25,1,21.49,5,1,1,511,New customers
20066,249,1,1170.48,2,1,4,214,Can't loose them
20067,237,1,1155.48,2,1,3,213,About to sleep
20068,231,1,1120.49,2,1,3,213,About to sleep
20069,104,1,574.98,4,1,3,413,Promising
20070,175,1,39.980000000000004,3,1,1,311,New customers
20071,316,1,78.97999999999999,1,1,2,112,Lost
20072,245,1,1155.48,2,1,3,213,About to sleep
20073,250,1,1170.48,2,1,4,214,Can't loose them
20074,89,1,588.96,4,1,3,413,Promising
20075,773,1,3399.99,1,1,5,115,Can't loose them
20076,53,1,553.97,5,1,3,513,Promising
20077,73,1,633.45,4,1,3,413,Promising
20078,53,1,628.97,5,1,3,513,Promising
20079,55,1,4.99,5,1,1,511,New customers
20080,72,1,548.98,4,1,3,413,Promising
20081,90,1,58.980000000000004,4,1,2,412,New customers
20082,10,2,137.54,5,4,3,543,Loyal customers
20083,70,1,39.980000000000004,4,1,1,411,New customers
20084,45,2,63.15,5,4,2,542,Potential loyalists
20085,146,2,76.76000000000002,3,4,2,342,Potential loyalists
20086,236,2,128.55,2,4,3,243,At risk
20087,12,2,112.76,5,4,3,543,Loyal customers
20088,220,1,4.99,2,1,1,211,Hibernating
20089,180,1,4.99,3,1,1,311,New customers
20090,46,1,548.98,5,1,3,513,Promising
20091,53,1,562.96,5,1,3,513,Promising
20092,232,1,1149.47,2,1,3,213,About to sleep
20093,254,1,1179.97,2,1,4,214,Can't loose them
20094,159,1,13.98,3,1,1,311,New customers
20095,129,1,59.980000000000004,3,1,2,312,About to sleep
20096,25,2,71.46,5,4,2,542,Potential loyalists
20097,255,1,1120.49,2,1,3,213,About to sleep
20098,86,1,68.49,4,1,2,412,New customers
20099,134,1,4.99,3,1,1,311,New customers
20100,25,1,39.980000000000004,5,1,1,511,New customers
20101,61,1,67.93,4,1,2,412,New customers
20102,121,1,39.980000000000004,3,1,1,311,New customers
20103,254,1,103.48,2,1,3,213,About to sleep
20104,320,2,66.53,1,4,2,142,At risk
20105,146,1,68.97,3,1,2,312,About to sleep
20106,218,2,131.95000000000002,2,4,3,243,At risk
20107,173,1,69.99,3,1,2,312,About to sleep
20108,255,1,1155.48,2,1,3,213,About to sleep
20109,241,1,1155.48,2,1,3,213,About to sleep
20110,228,1,1120.49,2,1,3,213,About to sleep
20111,224,1,1169.46,2,1,4,214,Can't loose them
20112,85,1,78.97999999999999,4,1,2,412,New customers
20113,78,1,69.99,4,1,2,412,New customers
20114,227,1,78.97999999999999,2,1,2,212,Hibernating
20115,316,1,119.97999999999999,1,1,3,113,Can't loose them
20116,315,1,119.97999999999999,1,1,3,113,Can't loose them
20117,293,1,78.97999999999999,1,1,2,112,Lost
20118,206,1,1170.48,2,1,4,214,Can't loose them
20119,101,1,69.99,4,1,2,412,New customers
20120,279,1,119.97999999999999,1,1,3,113,Can't loose them
20121,301,1,69.99,1,1,2,112,Lost
20122,62,1,128.97,4,1,3,413,Promising
20123,95,1,132.97,4,1,3,413,Promising
20124,219,1,69.99,2,1,2,212,Hibernating
20125,229,1,119.97999999999999,2,1,3,213,About to sleep
20126,9,1,69.99,5,1,2,512,New customers
20127,276,1,69.99,1,1,2,112,Lost
20128,186,1,78.97999999999999,3,1,2,312,About to sleep
20129,284,1,119.97999999999999,1,1,3,113,Can't loose them
20130,347,1,4.99,1,1,1,111,Lost
20131,18,1,38.980000000000004,5,1,1,511,New customers
20132,217,1,69.97,2,1,2,212,Hibernating
20133,193,1,28.979999999999997,2,1,1,211,Hibernating
20134,1,1,148.98,5,1,3,513,Promising
20135,196,1,69.97,2,1,2,212,Hibernating
20136,12,1,27.279999999999998,5,1,1,511,New customers
20137,38,1,78.96000000000001,5,1,2,512,New customers
20138,341,1,119.96000000000001,1,1,3,113,Can't loose them
20139,254,1,69.99,2,1,2,212,Hibernating
20140,254,1,29.99,2,1,1,211,Hibernating
20141,66,1,3.99,4,1,1,411,New customers
20142,347,1,3.99,1,1,1,111,Lost
20143,169,1,32.28,3,1,1,311,New customers
20144,15,1,120.46,5,1,3,513,Promising
20145,185,1,1184.46,3,1,4,314,Promising
20146,332,1,3.99,1,1,1,111,Lost
20147,208,1,37.97,2,1,1,211,Hibernating
